ClienteID,Nome,Cidade,Produto,Valor_Euro,Data_Assinatura
758,Cliente_758,Lisboa,Telefone Fixo Ilimitado,22.69,2021-01-04
2285,Cliente_2285,Lisboa,Pacote TV HD,27.78,2020-11-28
6664,Cliente_6664,Vila Nova de Gaia,Net segura,233.64,2020-01-21
4756,Cliente_4756,Coimbra,Internet 200 Mbps,59.93,2020-07-05
8212,Cliente_8212,Sintra,Pacote TV HD,31.63,2022-04-28
808,Cliente_808,Lisboa,"Pacote Integrado (TV, Internet, Telefone)",121.79,2022-05-27
6576,Cliente_6576,Vila Nova de Gaia,Cloud,499.74,2018-02-09
7720,Cliente_7720,Sintra,Internet 200 Mbps,59.71,2019-02-13
1957,Cliente_1957,Lisboa,Cloud,309.68,2018-06-17
2446,Cliente_2446,Lisboa,Internet 200 Mbps,66.61,2021-02-18
5876,Cliente_5876,Cascais,Net segura,199.61,2019-06-05
8164,Cliente_8164,Sintra,Telefone Fixo Ilimitado,28.55,2023-07-19
6139,Cliente_6139,Cascais,Internet 100 Mbps,32.73,2019-07-05
2403,Cliente_2403,Lisboa,Cloud,269.85,2022-06-08
1074,Cliente_1074,Lisboa,Internet 100 Mbps,48.36,2020-03-26
6558,Cliente_6558,Vila Nova de Gaia,Telefone Fixo Ilimitado,23.42,2020-05-29
4241,Cliente_4241,Braga,"Pacote Integrado (TV, Internet, Telefone)",83.97,2018-09-24
8510,Cliente_8510,Sintra,Net segura,235.93,2018-12-30
2092,Cliente_2092,Lisboa,Net segura,121.61,2020-10-23
4528,Cliente_4528,Braga,Net segura,134.78,2023-01-25
7203,Cliente_7203,Vila Nova de Gaia,Telefone Fixo Ilimitado,23.92,2019-10-07
6796,Cliente_6796,Vila Nova de Gaia,Net segura,289.12,2020-04-25
7238,Cliente_7238,Vila Nova de Gaia,Net segura,262.59,2023-01-11
7423,Cliente_7423,Sintra,Pacote Mobile Empresarial,17.21,2018-07-01
6850,Cliente_6850,Vila Nova de Gaia,Pacote TV HD,26.91,2019-10-10
6837,Cliente_6837,Vila Nova de Gaia,Pacote TV HD,37.09,2018-11-26
1004,Cliente_1004,Lisboa,Internet 200 Mbps,68.73,2019-07-31
9100,Cliente_9100,Sintra,Internet 100 Mbps,33.62,2020-07-31
6563,Cliente_6563,Vila Nova de Gaia,Pacote TV HD,35.12,2022-09-20
5615,Cliente_5615,Cascais,Telefone Fixo Ilimitado,24.89,2018-05-06
4652,Cliente_4652,Braga,Internet 100 Mbps,41.45,2019-12-22
5314,Cliente_5314,Faro,Net segura,169.0,2023-12-22
1486,Cliente_1486,Lisboa,Telefone Fixo Ilimitado,29.72,2021-03-01
7608,Cliente_7608,Sintra,Pacote TV HD,25.18,2018-05-17
1412,Cliente_1412,Lisboa,Net segura,279.62,2021-01-30
9304,Cliente_9304,Funchal,Telefone Fixo Ilimitado,28.66,2022-05-09
710,Cliente_710,Lisboa,Internet 100 Mbps,46.78,2018-11-01
9807,Cliente_9807,Évora,Telefone Fixo Ilimitado,27.75,2018-11-01
8043,Cliente_8043,Sintra,Pacote Mobile Empresarial,18.66,2018-02-24
7212,Cliente_7212,Vila Nova de Gaia,Internet 100 Mbps,41.93,2018-06-18
3077,Cliente_3077,Porto,Internet 100 Mbps,44.82,2020-09-29
8315,Cliente_8315,Sintra,Pacote Mobile Empresarial,25.01,2018-10-09
4102,Cliente_4102,Braga,Telefone Fixo Ilimitado,22.09,2021-08-11
5115,Cliente_5115,Coimbra,Net segura,134.78,2020-06-03
2723,Cliente_2723,Porto,"Pacote Integrado (TV, Internet, Telefone)",82.08,2020-08-19
9360,Cliente_9360,Funchal,Telefone Fixo Ilimitado,29.36,2021-07-06
1269,Cliente_1269,Lisboa,Pacote TV HD,38.66,2022-07-28
2463,Cliente_2463,Lisboa,Pacote TV HD,28.51,2023-07-16
5465,Cliente_5465,Faro,Internet 200 Mbps,52.97,2023-06-10
269,Cliente_269,Lisboa,Net segura,148.75,2019-08-16
3581,Cliente_3581,Porto,Pacote TV HD,39.78,2022-06-09
5350,Cliente_5350,Faro,Cloud,418.76,2018-08-11
7291,Cliente_7291,Vila Nova de Gaia,Pacote TV HD,27.92,2021-08-13
5158,Cliente_5158,Coimbra,Internet 200 Mbps,65.38,2020-12-15
6602,Cliente_6602,Vila Nova de Gaia,Internet 200 Mbps,57.69,2019-09-16
2822,Cliente_2822,Porto,Pacote TV HD,25.55,2019-08-04
5808,Cliente_5808,Cascais,Internet 100 Mbps,31.47,2022-05-04
590,Cliente_590,Lisboa,Pacote TV HD,25.28,2021-07-08
5956,Cliente_5956,Cascais,Telefone Fixo Ilimitado,21.42,2019-05-08
5255,Cliente_5255,Faro,Pacote Mobile Empresarial,27.37,2020-07-07
6662,Cliente_6662,Vila Nova de Gaia,Telefone Fixo Ilimitado,21.63,2021-07-25
7657,Cliente_7657,Sintra,Telefone Fixo Ilimitado,27.62,2021-10-20
8726,Cliente_8726,Sintra,Cloud,212.27,2022-11-27
6897,Cliente_6897,Vila Nova de Gaia,Internet 200 Mbps,64.06,2019-02-14
7595,Cliente_7595,Sintra,Internet 200 Mbps,64.46,2023-05-22
2029,Cliente_2029,Lisboa,Pacote Mobile Empresarial,24.42,2023-05-04
6819,Cliente_6819,Vila Nova de Gaia,Telefone Fixo Ilimitado,20.6,2019-12-23
678,Cliente_678,Lisboa,Internet 100 Mbps,41.13,2019-12-19
5764,Cliente_5764,Cascais,Net segura,263.26,2021-02-07
1233,Cliente_1233,Lisboa,Pacote TV HD,34.31,2022-12-20
5297,Cliente_5297,Faro,Pacote TV HD,34.5,2022-10-10
7104,Cliente_7104,Vila Nova de Gaia,Pacote Mobile Empresarial,15.63,2021-12-24
5035,Cliente_5035,Coimbra,Pacote TV HD,39.55,2021-12-25
5453,Cliente_5453,Faro,Internet 100 Mbps,44.98,2020-12-11
2433,Cliente_2433,Lisboa,Pacote TV HD,36.44,2019-05-30
6320,Cliente_6320,Cascais,"Pacote Integrado (TV, Internet, Telefone)",116.41,2020-06-26
6120,Cliente_6120,Cascais,Telefone Fixo Ilimitado,29.33,2019-07-10
9159,Cliente_9159,Sintra,Pacote TV HD,25.75,2022-06-28
9954,Cliente_9954,Évora,"Pacote Integrado (TV, Internet, Telefone)",120.96,2020-08-17
897,Cliente_897,Lisboa,"Pacote Integrado (TV, Internet, Telefone)",107.35,2018-09-28
1612,Cliente_1612,Lisboa,Net segura,212.14,2018-03-30
6475,Cliente_6475,Vila Nova de Gaia,Internet 200 Mbps,50.7,2019-03-06
7662,Cliente_7662,Sintra,Cloud,485.27,2020-07-08
7461,Cliente_7461,Sintra,Pacote Mobile Empresarial,16.06,2022-12-29
3807,Cliente_3807,Porto,"Pacote Integrado (TV, Internet, Telefone)",101.28,2021-07-15
8274,Cliente_8274,Sintra,Internet 200 Mbps,50.89,2020-09-24
9452,Cliente_9452,Funchal,"Pacote Integrado (TV, Internet, Telefone)",83.27,2019-03-13
4702,Cliente_4702,Coimbra,Internet 200 Mbps,69.97,2019-09-21
3962,Cliente_3962,Braga,Net segura,205.54,2022-11-07
5418,Cliente_5418,Faro,Telefone Fixo Ilimitado,28.37,2020-10-25
891,Cliente_891,Lisboa,Pacote Mobile Empresarial,18.24,2018-09-05
5000,Cliente_5000,Coimbra,Net segura,110.61,2020-05-01
7507,Cliente_7507,Sintra,Net segura,223.58,2018-08-07
7882,Cliente_7882,Sintra,Net segura,229.62,2022-09-09
5096,Cliente_5096,Coimbra,Internet 100 Mbps,40.15,2018-09-23
6933,Cliente_6933,Vila Nova de Gaia,"Pacote Integrado (TV, Internet, Telefone)",101.36,2020-06-06
9618,Cliente_9618,Funchal,Internet 200 Mbps,66.77,2018-03-15
2800,Cliente_2800,Porto,Internet 200 Mbps,52.44,2023-09-19
585,Cliente_585,Lisboa,Pacote Mobile Empresarial,26.95,2018-04-20
3269,Cliente_3269,Porto,Telefone Fixo Ilimitado,29.62,2023-04-28
3933,Cliente_3933,Braga,Net segura,290.41,2018-07-08
1261,Cliente_1261,Lisboa,Internet 200 Mbps,53.35,2023-12-25
6206,Cliente_6206,Cascais,"Pacote Integrado (TV, Internet, Telefone)",135.64,2019-10-18
311,Cliente_311,Lisboa,Pacote TV HD,34.11,2021-12-14
7790,Cliente_7790,Sintra,Cloud,286.78,2022-01-12
6459,Cliente_6459,Vila Nova de Gaia,"Pacote Integrado (TV, Internet, Telefone)",96.94,2018-09-05
6207,Cliente_6207,Cascais,"Pacote Integrado (TV, Internet, Telefone)",119.71,2018-03-13
5883,Cliente_5883,Cascais,Net segura,191.38,2021-12-28
4669,Cliente_4669,Braga,Internet 100 Mbps,35.74,2023-12-07
4299,Cliente_4299,Braga,Pacote Mobile Empresarial,25.16,2019-09-05
3784,Cliente_3784,Porto,"Pacote Integrado (TV, Internet, Telefone)",144.92,2021-05-21
1009,Cliente_1009,Lisboa,Pacote TV HD,35.4,2021-12-06
8355,Cliente_8355,Sintra,Internet 200 Mbps,69.86,2020-03-30
2186,Cliente_2186,Lisboa,Internet 200 Mbps,57.04,2021-08-31
3624,Cliente_3624,Porto,Cloud,202.78,2019-04-27
7040,Cliente_7040,Vila Nova de Gaia,Net segura,105.95,2022-05-20
4923,Cliente_4923,Coimbra,Telefone Fixo Ilimitado,22.31,2018-06-29
9674,Cliente_9674,Funchal,Telefone Fixo Ilimitado,21.48,2022-09-11
7951,Cliente_7951,Sintra,Internet 100 Mbps,46.43,2018-07-20
6126,Cliente_6126,Cascais,Internet 100 Mbps,30.65,2021-07-09
4757,Cliente_4757,Coimbra,Pacote Mobile Empresarial,15.48,2021-10-19
5075,Cliente_5075,Coimbra,Cloud,434.09,2018-03-15
91,Cliente_91,Lisboa,Internet 100 Mbps,43.36,2021-05-11
5975,Cliente_5975,Cascais,Internet 100 Mbps,30.51,2019-09-15
6419,Cliente_6419,Cascais,Telefone Fixo Ilimitado,29.45,2019-04-01
8641,Cliente_8641,Sintra,Internet 200 Mbps,55.9,2020-02-02
8691,Cliente_8691,Sintra,"Pacote Integrado (TV, Internet, Telefone)",124.53,2018-11-29
2118,Cliente_2118,Lisboa,Pacote TV HD,28.52,2021-07-02
2938,Cliente_2938,Porto,Pacote TV HD,36.11,2022-06-17
6843,Cliente_6843,Vila Nova de Gaia,Cloud,373.27,2019-04-09
984,Cliente_984,Lisboa,"Pacote Integrado (TV, Internet, Telefone)",143.98,2018-04-26
7261,Cliente_7261,Vila Nova de Gaia,Internet 200 Mbps,52.49,2018-03-08
9986,Cliente_9986,Évora,Pacote TV HD,39.39,2023-10-16
2926,Cliente_2926,Porto,Internet 200 Mbps,52.61,2019-05-08
6062,Cliente_6062,Cascais,Internet 100 Mbps,32.81,2023-03-17
3215,Cliente_3215,Porto,Pacote Mobile Empresarial,25.45,2023-02-05
6448,Cliente_6448,Cascais,"Pacote Integrado (TV, Internet, Telefone)",88.49,2022-10-14
6780,Cliente_6780,Vila Nova de Gaia,Net segura,140.71,2023-08-11
7039,Cliente_7039,Vila Nova de Gaia,Internet 200 Mbps,60.9,2022-07-03
5664,Cliente_5664,Cascais,Pacote Mobile Empresarial,28.93,2020-09-26
628,Cliente_628,Lisboa,Telefone Fixo Ilimitado,26.11,2022-07-19
8009,Cliente_8009,Sintra,"Pacote Integrado (TV, Internet, Telefone)",94.32,2023-03-08
5126,Cliente_5126,Coimbra,Internet 200 Mbps,65.67,2022-04-16
4766,Cliente_4766,Coimbra,Telefone Fixo Ilimitado,21.49,2018-10-28
8144,Cliente_8144,Sintra,Pacote TV HD,37.31,2018-03-06
9595,Cliente_9595,Funchal,"Pacote Integrado (TV, Internet, Telefone)",92.38,2023-03-04
1270,Cliente_1270,Lisboa,Cloud,335.34,2022-07-15
129,Cliente_129,Lisboa,Pacote Mobile Empresarial,22.61,2022-07-31
6113,Cliente_6113,Cascais,Internet 200 Mbps,68.45,2020-06-13
1712,Cliente_1712,Lisboa,Pacote Mobile Empresarial,27.61,2021-10-21
7863,Cliente_7863,Sintra,Internet 100 Mbps,30.04,2018-03-30
4236,Cliente_4236,Braga,Pacote Mobile Empresarial,22.58,2020-07-11
5193,Cliente_5193,Coimbra,Cloud,404.22,2019-05-03
2399,Cliente_2399,Lisboa,Telefone Fixo Ilimitado,27.62,2023-08-30
5435,Cliente_5435,Faro,Cloud,252.49,2020-03-16
6058,Cliente_6058,Cascais,"Pacote Integrado (TV, Internet, Telefone)",138.95,2021-11-30
9319,Cliente_9319,Funchal,Pacote TV HD,33.99,2020-08-30
1187,Cliente_1187,Lisboa,"Pacote Integrado (TV, Internet, Telefone)",88.31,2023-07-31
6014,Cliente_6014,Cascais,Cloud,217.15,2020-01-20
9794,Cliente_9794,Évora,"Pacote Integrado (TV, Internet, Telefone)",122.57,2022-02-16
6015,Cliente_6015,Cascais,"Pacote Integrado (TV, Internet, Telefone)",94.77,2018-07-21
1978,Cliente_1978,Lisboa,Net segura,191.6,2019-06-25
9888,Cliente_9888,Évora,"Pacote Integrado (TV, Internet, Telefone)",118.53,2021-10-15
4248,Cliente_4248,Braga,Internet 200 Mbps,50.4,2023-05-06
7673,Cliente_7673,Sintra,Pacote TV HD,32.11,2022-04-04
916,Cliente_916,Lisboa,Pacote TV HD,29.83,2022-09-01
1306,Cliente_1306,Lisboa,Pacote TV HD,38.59,2020-12-03
5456,Cliente_5456,Faro,Pacote TV HD,35.02,2018-09-27
3050,Cliente_3050,Porto,"Pacote Integrado (TV, Internet, Telefone)",108.51,2023-08-25
9522,Cliente_9522,Funchal,Telefone Fixo Ilimitado,29.54,2021-09-26
1274,Cliente_1274,Lisboa,"Pacote Integrado (TV, Internet, Telefone)",144.96,2019-03-11
8056,Cliente_8056,Sintra,Pacote TV HD,30.37,2019-01-01
2797,Cliente_2797,Porto,Internet 200 Mbps,65.55,2022-04-15
1399,Cliente_1399,Lisboa,"Pacote Integrado (TV, Internet, Telefone)",116.16,2018-02-09
3359,Cliente_3359,Porto,"Pacote Integrado (TV, Internet, Telefone)",115.04,2023-08-24
184,Cliente_184,Lisboa,Cloud,482.44,2020-03-23
6868,Cliente_6868,Vila Nova de Gaia,Pacote TV HD,34.3,2021-02-18
5696,Cliente_5696,Cascais,Telefone Fixo Ilimitado,23.8,2021-05-24
8836,Cliente_8836,Sintra,"Pacote Integrado (TV, Internet, Telefone)",140.67,2022-03-27
9627,Cliente_9627,Funchal,Pacote Mobile Empresarial,18.39,2022-10-06
6171,Cliente_6171,Cascais,Telefone Fixo Ilimitado,29.47,2023-06-12
6988,Cliente_6988,Vila Nova de Gaia,Cloud,434.27,2020-03-15
4568,Cliente_4568,Braga,Cloud,334.95,2020-07-09
8956,Cliente_8956,Sintra,Pacote TV HD,35.27,2020-09-17
2657,Cliente_2657,Lisboa,Internet 100 Mbps,34.65,2019-05-24
8310,Cliente_8310,Sintra,Pacote TV HD,39.1,2022-03-05
6858,Cliente_6858,Vila Nova de Gaia,Pacote Mobile Empresarial,20.34,2020-04-21
1962,Cliente_1962,Lisboa,"Pacote Integrado (TV, Internet, Telefone)",104.69,2020-12-31
6384,Cliente_6384,Cascais,Pacote TV HD,25.55,2020-08-05
8854,Cliente_8854,Sintra,Pacote TV HD,27.97,2021-08-18
9974,Cliente_9974,Évora,"Pacote Integrado (TV, Internet, Telefone)",116.24,2019-06-17
1252,Cliente_1252,Lisboa,Net segura,299.33,2018-02-06
3177,Cliente_3177,Porto,Internet 200 Mbps,56.97,2021-04-20
7761,Cliente_7761,Sintra,Cloud,310.09,2020-11-26
5014,Cliente_5014,Coimbra,Telefone Fixo Ilimitado,25.22,2021-06-13
9706,Cliente_9706,Funchal,Telefone Fixo Ilimitado,27.05,2020-09-10
6540,Cliente_6540,Vila Nova de Gaia,Net segura,148.68,2021-09-28
3290,Cliente_3290,Porto,"Pacote Integrado (TV, Internet, Telefone)",107.37,2022-09-06
6449,Cliente_6449,Cascais,Internet 100 Mbps,41.48,2023-12-16
8727,Cliente_8727,Sintra,Net segura,271.16,2022-07-09
7612,Cliente_7612,Sintra,Internet 100 Mbps,43.51,2019-07-20
6276,Cliente_6276,Cascais,Telefone Fixo Ilimitado,20.99,2023-09-13
6888,Cliente_6888,Vila Nova de Gaia,"Pacote Integrado (TV, Internet, Telefone)",143.54,2019-07-03
1052,Cliente_1052,Lisboa,Cloud,233.76,2019-09-05
4070,Cliente_4070,Braga,Telefone Fixo Ilimitado,20.7,2021-10-30
6023,Cliente_6023,Cascais,Telefone Fixo Ilimitado,20.14,2018-10-21
5553,Cliente_5553,Cascais,Internet 100 Mbps,37.03,2018-10-16
273,Cliente_273,Lisboa,Pacote Mobile Empresarial,27.31,2021-03-04
2043,Cliente_2043,Lisboa,Cloud,302.09,2019-10-30
4764,Cliente_4764,Coimbra,Internet 100 Mbps,31.59,2019-04-28
8998,Cliente_8998,Sintra,Internet 200 Mbps,57.97,2023-12-11
5205,Cliente_5205,Faro,Telefone Fixo Ilimitado,27.32,2023-11-12
9510,Cliente_9510,Funchal,Cloud,343.09,2021-06-21
1087,Cliente_1087,Lisboa,Pacote Mobile Empresarial,21.36,2022-03-23
8374,Cliente_8374,Sintra,Cloud,471.14,2020-08-18
7733,Cliente_7733,Sintra,Cloud,342.93,2023-09-21
7516,Cliente_7516,Sintra,Pacote TV HD,38.03,2021-12-25
6679,Cliente_6679,Vila Nova de Gaia,Cloud,463.61,2022-03-30
4323,Cliente_4323,Braga,Internet 200 Mbps,53.08,2020-08-28
6947,Cliente_6947,Vila Nova de Gaia,Internet 100 Mbps,32.69,2022-06-21
7748,Cliente_7748,Sintra,Net segura,247.92,2018-11-04
6773,Cliente_6773,Vila Nova de Gaia,Internet 100 Mbps,45.25,2023-03-07
5519,Cliente_5519,Cascais,Telefone Fixo Ilimitado,29.85,2022-06-07
5118,Cliente_5118,Coimbra,Pacote TV HD,38.48,2023-11-01
6180,Cliente_6180,Cascais,Pacote TV HD,33.97,2021-12-14
4710,Cliente_4710,Coimbra,Cloud,364.12,2020-11-11
8122,Cliente_8122,Sintra,"Pacote Integrado (TV, Internet, Telefone)",147.17,2023-12-20
5970,Cliente_5970,Cascais,Internet 200 Mbps,55.57,2018-09-11
6785,Cliente_6785,Vila Nova de Gaia,Pacote Mobile Empresarial,29.68,2023-12-12
3479,Cliente_3479,Porto,Pacote Mobile Empresarial,17.15,2021-08-30
8415,Cliente_8415,Sintra,"Pacote Integrado (TV, Internet, Telefone)",80.51,2021-06-14
3925,Cliente_3925,Braga,Internet 100 Mbps,46.37,2020-04-08
1749,Cliente_1749,Lisboa,Telefone Fixo Ilimitado,28.61,2020-11-22
733,Cliente_733,Lisboa,Pacote Mobile Empresarial,28.49,2018-05-15
2554,Cliente_2554,Lisboa,Net segura,202.45,2021-10-09
5459,Cliente_5459,Faro,Internet 100 Mbps,46.16,2021-05-04
5874,Cliente_5874,Cascais,Internet 100 Mbps,35.54,2019-09-04
2663,Cliente_2663,Porto,"Pacote Integrado (TV, Internet, Telefone)",89.4,2021-07-24
9399,Cliente_9399,Funchal,Net segura,144.63,2019-12-03
6456,Cliente_6456,Vila Nova de Gaia,Telefone Fixo Ilimitado,29.15,2018-11-20
3114,Cliente_3114,Porto,Pacote TV HD,39.58,2018-02-28
3304,Cliente_3304,Porto,Pacote Mobile Empresarial,26.78,2023-08-19
1345,Cliente_1345,Lisboa,Internet 200 Mbps,50.33,2023-11-12
1691,Cliente_1691,Lisboa,Pacote Mobile Empresarial,22.88,2021-12-20
7181,Cliente_7181,Vila Nova de Gaia,Internet 200 Mbps,65.73,2018-05-20
6500,Cliente_6500,Vila Nova de Gaia,Internet 200 Mbps,60.15,2020-04-21
3309,Cliente_3309,Porto,"Pacote Integrado (TV, Internet, Telefone)",97.41,2022-05-02
1505,Cliente_1505,Lisboa,Cloud,297.35,2019-11-17
1807,Cliente_1807,Lisboa,Internet 100 Mbps,35.74,2018-12-04
8470,Cliente_8470,Sintra,Internet 200 Mbps,56.73,2023-05-22
5370,Cliente_5370,Faro,Telefone Fixo Ilimitado,23.98,2019-09-11
3792,Cliente_3792,Porto,Pacote Mobile Empresarial,22.52,2018-07-07
9521,Cliente_9521,Funchal,Pacote TV HD,31.13,2021-10-24
7330,Cliente_7330,Vila Nova de Gaia,Pacote TV HD,39.09,2022-08-24
5910,Cliente_5910,Cascais,Internet 200 Mbps,51.77,2019-08-25
6826,Cliente_6826,Vila Nova de Gaia,Internet 200 Mbps,55.78,2022-07-14
7264,Cliente_7264,Vila Nova de Gaia,Pacote TV HD,29.25,2021-03-05
1849,Cliente_1849,Lisboa,Pacote Mobile Empresarial,29.33,2020-12-20
4513,Cliente_4513,Braga,Net segura,163.93,2018-05-08
2432,Cliente_2432,Lisboa,Pacote Mobile Empresarial,23.31,2019-02-20
4661,Cliente_4661,Braga,Internet 100 Mbps,40.02,2018-08-21
8886,Cliente_8886,Sintra,Telefone Fixo Ilimitado,27.81,2021-10-28
5585,Cliente_5585,Cascais,Pacote Mobile Empresarial,25.64,2019-02-14
143,Cliente_143,Lisboa,Cloud,348.31,2020-09-26
8761,Cliente_8761,Sintra,Internet 100 Mbps,39.74,2020-09-14
9212,Cliente_9212,Funchal,Cloud,329.41,2019-04-16
5265,Cliente_5265,Faro,Telefone Fixo Ilimitado,23.66,2020-05-28
3410,Cliente_3410,Porto,Internet 100 Mbps,48.62,2018-04-18
1118,Cliente_1118,Lisboa,"Pacote Integrado (TV, Internet, Telefone)",124.41,2018-01-20
1757,Cliente_1757,Lisboa,Pacote Mobile Empresarial,22.99,2022-06-30
498,Cliente_498,Lisboa,Cloud,466.85,2022-12-07
8032,Cliente_8032,Sintra,Internet 200 Mbps,57.52,2022-11-15
871,Cliente_871,Lisboa,Telefone Fixo Ilimitado,23.83,2019-06-30
3358,Cliente_3358,Porto,Pacote Mobile Empresarial,15.14,2019-10-11
913,Cliente_913,Lisboa,Pacote TV HD,25.69,2022-01-30
722,Cliente_722,Lisboa,Pacote Mobile Empresarial,27.23,2020-12-30
2806,Cliente_2806,Porto,Cloud,443.86,2018-03-22
9944,Cliente_9944,Évora,Pacote Mobile Empresarial,27.17,2021-12-26
887,Cliente_887,Lisboa,Telefone Fixo Ilimitado,23.87,2022-09-20
9593,Cliente_9593,Funchal,Internet 100 Mbps,42.93,2020-12-22
6588,Cliente_6588,Vila Nova de Gaia,Telefone Fixo Ilimitado,21.17,2023-12-02
8101,Cliente_8101,Sintra,Cloud,420.03,2021-12-29
1521,Cliente_1521,Lisboa,Net segura,159.13,2020-12-14
8690,Cliente_8690,Sintra,"Pacote Integrado (TV, Internet, Telefone)",90.26,2020-08-04
2747,Cliente_2747,Porto,Pacote Mobile Empresarial,27.49,2023-03-28
6701,Cliente_6701,Vila Nova de Gaia,Cloud,201.26,2020-09-08
5776,Cliente_5776,Cascais,Telefone Fixo Ilimitado,21.68,2018-04-08
315,Cliente_315,Lisboa,"Pacote Integrado (TV, Internet, Telefone)",131.27,2019-01-05
1800,Cliente_1800,Lisboa,Pacote Mobile Empresarial,24.2,2021-11-08
328,Cliente_328,Lisboa,Internet 100 Mbps,42.39,2021-09-05
5643,Cliente_5643,Cascais,Net segura,120.93,2023-01-15
4205,Cliente_4205,Braga,Pacote TV HD,34.89,2021-09-16
3130,Cliente_3130,Porto,Internet 200 Mbps,53.91,2023-04-08
6861,Cliente_6861,Vila Nova de Gaia,Cloud,290.41,2018-01-12
9906,Cliente_9906,Évora,Internet 100 Mbps,40.26,2019-03-31
3969,Cliente_3969,Braga,Pacote TV HD,36.59,2020-04-24
5744,Cliente_5744,Cascais,Pacote Mobile Empresarial,29.35,2019-04-19
6227,Cliente_6227,Cascais,Telefone Fixo Ilimitado,27.82,2022-03-05
1974,Cliente_1974,Lisboa,Internet 100 Mbps,35.83,2018-09-15
337,Cliente_337,Lisboa,Internet 100 Mbps,43.81,2020-06-08
2765,Cliente_2765,Porto,Cloud,493.95,2021-08-02
7661,Cliente_7661,Sintra,Internet 200 Mbps,53.13,2023-02-18
276,Cliente_276,Lisboa,"Pacote Integrado (TV, Internet, Telefone)",103.27,2022-03-26
2986,Cliente_2986,Porto,Telefone Fixo Ilimitado,23.53,2021-03-20
5647,Cliente_5647,Cascais,Pacote TV HD,37.47,2020-07-16
5850,Cliente_5850,Cascais,Internet 100 Mbps,43.73,2019-01-22
3478,Cliente_3478,Porto,Cloud,221.42,2022-10-13
7559,Cliente_7559,Sintra,Cloud,346.47,2018-03-08
3559,Cliente_3559,Porto,Cloud,379.35,2023-05-25
2810,Cliente_2810,Porto,Telefone Fixo Ilimitado,28.62,2020-01-08
9114,Cliente_9114,Sintra,Pacote Mobile Empresarial,16.07,2019-10-03
4862,Cliente_4862,Coimbra,Telefone Fixo Ilimitado,25.91,2020-10-11
6587,Cliente_6587,Vila Nova de Gaia,Cloud,281.13,2018-06-10
3417,Cliente_3417,Porto,Internet 100 Mbps,34.76,2019-01-12
308,Cliente_308,Lisboa,Internet 100 Mbps,49.56,2022-06-10
3909,Cliente_3909,Braga,Pacote TV HD,36.68,2020-08-07
349,Cliente_349,Lisboa,Telefone Fixo Ilimitado,25.4,2019-12-16
827,Cliente_827,Lisboa,Internet 200 Mbps,61.45,2021-01-02
9502,Cliente_9502,Funchal,Cloud,209.3,2020-11-27
4483,Cliente_4483,Braga,"Pacote Integrado (TV, Internet, Telefone)",112.72,2021-11-24
6577,Cliente_6577,Vila Nova de Gaia,Pacote Mobile Empresarial,19.68,2020-11-26
3683,Cliente_3683,Porto,Cloud,451.32,2018-09-09
5877,Cliente_5877,Cascais,Internet 200 Mbps,54.87,2020-03-05
8388,Cliente_8388,Sintra,"Pacote Integrado (TV, Internet, Telefone)",107.27,2018-08-04
2054,Cliente_2054,Lisboa,Telefone Fixo Ilimitado,29.81,2022-10-07
72,Cliente_72,Lisboa,Pacote Mobile Empresarial,28.9,2023-02-07
5508,Cliente_5508,Cascais,Cloud,315.12,2020-10-15
8515,Cliente_8515,Sintra,Telefone Fixo Ilimitado,26.75,2019-07-11
7511,Cliente_7511,Sintra,Pacote Mobile Empresarial,15.37,2020-08-07
8152,Cliente_8152,Sintra,Net segura,276.83,2019-01-12
1667,Cliente_1667,Lisboa,Cloud,292.42,2023-01-02
7862,Cliente_7862,Sintra,Net segura,220.84,2018-12-14
9160,Cliente_9160,Sintra,Net segura,290.46,2023-11-02
5689,Cliente_5689,Cascais,Internet 200 Mbps,57.28,2022-02-28
1446,Cliente_1446,Lisboa,Net segura,226.34,2019-08-17
5228,Cliente_5228,Faro,Net segura,298.84,2018-06-06
6983,Cliente_6983,Vila Nova de Gaia,Pacote TV HD,27.59,2020-01-19
1696,Cliente_1696,Lisboa,Internet 200 Mbps,64.75,2020-04-29
2893,Cliente_2893,Porto,Internet 200 Mbps,58.42,2023-07-23
1575,Cliente_1575,Lisboa,Internet 100 Mbps,36.39,2019-09-05
3204,Cliente_3204,Porto,Cloud,235.78,2023-01-29
4406,Cliente_4406,Braga,Net segura,225.18,2019-10-05
1631,Cliente_1631,Lisboa,Cloud,291.0,2021-01-26
8381,Cliente_8381,Sintra,Pacote Mobile Empresarial,27.48,2022-09-21
1882,Cliente_1882,Lisboa,Net segura,281.44,2018-07-07
8822,Cliente_8822,Sintra,Pacote TV HD,35.55,2018-02-15
6464,Cliente_6464,Vila Nova de Gaia,Pacote TV HD,33.77,2020-02-01
849,Cliente_849,Lisboa,Net segura,226.97,2022-01-07
9924,Cliente_9924,Évora,Internet 100 Mbps,30.18,2018-01-29
6189,Cliente_6189,Cascais,Telefone Fixo Ilimitado,23.77,2021-08-05
5870,Cliente_5870,Cascais,Pacote TV HD,35.97,2023-11-20
2878,Cliente_2878,Porto,"Pacote Integrado (TV, Internet, Telefone)",100.88,2019-03-15
187,Cliente_187,Lisboa,Internet 200 Mbps,65.92,2018-06-18
